Education,Industry,JobTitle,Location,ExperienceYears,Certifications,SalaryUSD,PreviousCompanies,Age,Gender,RemoteOnsite,CompanySize,AdditionalBenefits
Masters,Retail,Software Engineer,USA,0,2,113334,1,25,Female,Onsite,153,Bonus
Diploma,Consulting,Software Engineer,USA,18,3,201178,4,40,Female,Remote,13215,Bonus;Gym;FlexibleHours
PhD,Retail,Senior Software Engineer,Sri Lanka,5,1,38816,1,32,Female,Onsite,62332,Bonus;CommuterSupport
PhD,Tech,Fullstack Developer,India,5,2,75103,0,33,Female,Hybrid,134939,FlexibleHours
Bachelors,Healthcare,Software Engineer,USA,17,5,221849,6,42,Male,Remote,29385,Retirement;Bonus
Bachelors,Finance,Software Engineer,Sweden,15,5,168506,8,37,Male,Onsite,968,Gym;Retirement
Bachelors,Consulting,Software Engineer,India,11,2,61527,4,36,Male,Remote,10217,CommuterSupport;StockOptions
Masters,Healthcare,Software Engineer,USA,13,5,221829,4,40,Male,Remote,19095,None
Bachelors,Retail,Senior Software Engineer,India,16,1,62269,6,44,Female,Remote,1065,StockOptions;FlexibleHours;Gym
Masters,Tech,Senior Software Engineer,India,7,2,79822,4,31,Male,Remote,24938,Retirement;Gym
Bachelors,Retail,Software Engineer,India,10,5,42268,1,39,Female,Onsite,71,HealthInsurance;CommuterSupport
Bachelors,Consulting,Data Engineer,Australia,6,2,219864,1,32,Female,Hybrid,8629,Retirement;CommuterSupport
Diploma,Retail,Software Engineer,UK,19,5,97624,5,42,Male,Onsite,88,HealthInsurance;Gym;Bonus
Masters,Tech,Fullstack Developer,USA,18,3,330436,12,39,Female,Hybrid,4877,None
Masters,Retail,Fullstack Developer,India,1,3,29936,1,25,Male,Remote,12,CommuterSupport;Gym
Masters,Retail,Software Engineer,India,16,5,55920,3,39,Female,Remote,495,FlexibleHours;HealthInsurance
PhD,Retail,Senior Software Engineer,India,12,2,81447,7,38,Female,Onsite,20940,StockOptions
Masters,Retail,Senior Software Engineer,USA,13,5,366309,7,36,Male,Onsite,120666,FlexibleHours;HealthInsurance
Diploma,Tech,Data Scientist,Germany,10,4,313859,3,33,Non-binary,Remote,89690,Retirement;CommuterSupport
Bachelors,Finance,Software Engineer,UK,8,4,150463,2,31,Female,Remote,244,Retirement;StockOptions;FlexibleHours
Masters,Healthcare,Data Engineer,UK,8,3,173890,4,30,Male,Onsite,482,None
Masters,Consulting,Senior Software Engineer,USA,16,3,331981,4,41,Male,Remote,11379,FlexibleHours
Bachelors,Finance,Fullstack Developer,India,16,5,49875,4,42,Male,Remote,33,None
PhD,Tech,Software Engineer,India,10,3,41782,7,38,Male,Hybrid,27,Gym
Diploma,Consulting,Data Engineer,India,11,3,59637,5,38,Female,Remote,847,Retirement
Bachelors,Consulting,Software Engineer,Australia,10,3,115149,5,36,Male,Remote,28,HealthInsurance;FlexibleHours
Bachelors,Retail,Software Engineer,USA,9,1,189097,5,34,Female,Hybrid,102675,Gym
Bachelors,Healthcare,Software Engineer,Germany,8,4,164526,2,35,Male,Onsite,25982,HealthInsurance
PhD,Healthcare,Senior Software Engineer,UK,17,0,307302,1,41,Male,Remote,7655,Bonus
Masters,Tech,Fullstack Developer,India,17,5,68783,7,41,Male,Onsite,72,HealthInsurance;Bonus
Bachelors,Finance,Data Engineer,Australia,10,0,386456,4,35,Male,Remote,175584,StockOptions;CommuterSupport;Bonus
Bachelors,Retail,Software Engineer,USA,16,5,171544,10,42,Female,Hybrid,245,Bonus
Bachelors,Healthcare,Lead Engineer,Sri Lanka,11,0,28849,1,37,Male,Hybrid,69,CommuterSupport
Masters,Retail,Software Engineer,USA,13,1,147102,3,34,Female,Onsite,238,Bonus;CommuterSupport
Bachelors,Finance,Data Scientist,Germany,3,4,180986,2,28,Male,Remote,154,CommuterSupport
Bachelors,Consulting,Senior Software Engineer,India,16,0,50235,4,45,Female,Onsite,591,None
Masters,Finance,Lead Engineer,USA,11,0,298149,7,35,Male,Remote,42,None
Bachelors,Consulting,Senior Software Engineer,Sri Lanka,13,0,25975,6,41,Female,Remote,51,Retirement
Bachelors,Finance,Senior Software Engineer,Australia,5,4,205814,1,30,Male,Hybrid,2362,Retirement;FlexibleHours
Bachelors,Retail,Data Scientist,USA,9,5,366273,4,33,Female,Remote,164566,Bonus;CommuterSupport;Retirement
Bachelors,Finance,Software Engineer,Australia,10,5,113117,5,39,Male,Onsite,35,Bonus
Bachelors,Healthcare,Fullstack Developer,USA,12,1,146071,7,34,Female,Hybrid,16,Retirement
Diploma,Healthcare,Fullstack Developer,Sweden,13,2,206122,8,38,Male,Remote,73073,None
Masters,Tech,Software Engineer,India,12,5,81380,5,37,Male,Hybrid,119166,Bonus
PhD,Healthcare,Fullstack Developer,USA,2,4,253536,1,29,Non-binary,Onsite,25101,StockOptions
Diploma,Healthcare,Data Engineer,USA,7,3,127066,2,29,Male,Remote,12,None
Bachelors,Consulting,Software Engineer,India,5,3,41421,0,34,Male,Hybrid,8977,None
Bachelors,Retail,Lead Engineer,India,20,1,97125,13,45,Female,Remote,11813,StockOptions;CommuterSupport
Bachelors,Retail,Data Engineer,Sweden,3,1,165895,2,32,Male,Remote,729,FlexibleHours;StockOptions;Gym
Masters,Consulting,Fullstack Developer,India,4,5,74491,1,29,Male,Remote,19400,Retirement
Masters,Healthcare,Software Engineer,UK,1,4,114849,1,25,Female,Onsite,11470,Bonus;Gym
Bachelors,Finance,Data Scientist,Australia,0,2,199682,1,26,Male,Hybrid,3380,Gym
Bachelors,Consulting,Fullstack Developer,Germany,4,4,123874,1,28,Male,Onsite,62,None
Bachelors,Retail,Lead Engineer,Australia,12,1,171261,8,34,Male,Remote,11,Gym
Bachelors,Tech,Fullstack Developer,Australia,13,5,247075,5,36,Male,Onsite,8996,Gym
PhD,Retail,Fullstack Developer,Australia,9,3,228152,3,35,Male,Onsite,6484,CommuterSupport
Bachelors,Finance,Senior Software Engineer,USA,1,3,264824,3,23,Male,Onsite,68832,HealthInsurance
Diploma,Retail,Senior Software Engineer,Germany,10,5,121342,3,38,Female,Hybrid,20,Retirement
Bachelors,Consulting,Data Scientist,India,18,5,90318,5,45,Female,Onsite,3861,Retirement;HealthInsurance
Masters,Tech,Software Architect,India,5,4,69043,0,32,Female,Remote,192,Gym
Diploma,Retail,Data Scientist,Australia,9,0,240572,2,35,Female,Hybrid,73270,Retirement
Diploma,Consulting,Software Engineer,Germany,19,3,115211,6,45,Male,Onsite,78,Retirement;Gym
Bachelors,Consulting,Fullstack Developer,Sri Lanka,14,4,65541,6,36,Female,Remote,18435,StockOptions;Bonus
Bachelors,Consulting,Software Architect,UK,11,0,261972,2,37,Male,Onsite,470,StockOptions;CommuterSupport
Bachelors,Tech,Senior Software Engineer,USA,17,5,317572,7,41,Female,Onsite,1355,Bonus
Bachelors,Consulting,Software Architect,USA,4,4,234667,1,29,Female,Remote,73,Gym
Masters,Tech,Software Engineer,India,4,0,30558,3,32,Female,Remote,40,Gym;HealthInsurance
Diploma,Finance,Software Engineer,India,8,3,34813,1,31,Male,Onsite,320,FlexibleHours
Bachelors,Finance,Software Engineer,India,11,4,66696,4,37,Female,Remote,18318,FlexibleHours;Retirement;Gym
Bachelors,Finance,Software Engineer,UK,11,0,128906,7,39,Male,Remote,267,FlexibleHours
Bachelors,Consulting,Data Engineer,USA,16,4,204902,6,38,Female,Hybrid,11,Bonus;Retirement
PhD,Tech,Data Scientist,UK,1,2,209694,1,28,Male,Remote,1866,CommuterSupport
Diploma,Finance,Software Engineer,Australia,0,1,76664,1,26,Female,Remote,25,Bonus
Bachelors,Healthcare,Data Engineer,India,9,0,66616,5,37,Male,Remote,4674,HealthInsurance
Bachelors,Finance,Senior Software Engineer,UK,12,5,288044,1,36,Female,Remote,32280,StockOptions;FlexibleHours
Masters,Consulting,Software Engineer,Germany,14,5,185869,7,40,Male,Hybrid,1631,HealthInsurance;FlexibleHours
Masters,Healthcare,Software Architect,Sweden,11,3,254197,3,38,Female,Remote,69,Gym
Bachelors,Retail,Data Scientist,UK,17,0,247854,4,45,Male,Remote,5642,CommuterSupport;FlexibleHours
PhD,Healthcare,Software Engineer,Germany,0,4,166463,1,23,Non-binary,Remote,39039,CommuterSupport;Bonus
Diploma,Retail,Fullstack Developer,Germany,10,1,157478,2,35,Male,Remote,2998,HealthInsurance
Masters,Healthcare,Software Engineer,India,15,4,59062,7,41,Male,Onsite,29557,FlexibleHours;CommuterSupport
Masters,Tech,Senior Software Engineer,USA,3,0,323550,3,25,Male,Remote,81834,FlexibleHours;StockOptions
Bachelors,Healthcare,Senior Software Engineer,UK,19,5,196283,7,46,Male,Onsite,266,Gym
Masters,Finance,Software Engineer,USA,5,5,239008,3,32,Male,Remote,112007,CommuterSupport;Gym;HealthInsurance
Bachelors,Retail,Data Engineer,India,10,3,58198,4,32,Male,Onsite,132,Retirement
Bachelors,Retail,Fullstack Developer,India,7,1,37512,1,28,Male,Remote,43,HealthInsurance;FlexibleHours
Bachelors,Finance,Fullstack Developer,India,12,2,66905,4,36,Male,Remote,354,Retirement;HealthInsurance
Bachelors,Tech,Fullstack Developer,Australia,20,5,168547,7,47,Male,Remote,26,None
Bachelors,Healthcare,Software Engineer,USA,2,2,133183,3,26,Female,Remote,4681,FlexibleHours
Bachelors,Tech,Software Engineer,USA,4,2,202779,0,28,Male,Onsite,40980,Bonus
Masters,Finance,Senior Software Engineer,USA,19,1,334093,6,44,Male,Hybrid,857,StockOptions;CommuterSupport
Masters,Healthcare,Lead Engineer,UK,16,3,326853,6,42,Male,Remote,1276,FlexibleHours;CommuterSupport
Bachelors,Finance,Fullstack Developer,USA,10,0,233971,2,34,Male,Remote,438,None
Bachelors,Retail,Senior Software Engineer,India,6,0,25729,1,30,Female,Onsite,24,FlexibleHours
Masters,Retail,Software Engineer,Sri Lanka,14,3,19602,9,38,Male,Onsite,14,HealthInsurance
Bachelors,Retail,Software Engineer,UK,4,3,85416,1,31,Male,Onsite,169,Retirement
Diploma,Consulting,Fullstack Developer,USA,1,5,152643,1,27,Male,Remote,803,Bonus;Gym
Bachelors,Consulting,Software Engineer,Germany,18,2,136876,7,46,Male,Onsite,316,Bonus;Retirement;CommuterSupport
Masters,Retail,Data Scientist,USA,0,2,214772,1,21,Male,Onsite,3990,Bonus
Bachelors,Consulting,Senior Software Engineer,India,2,5,46424,0,26,Male,Remote,314,Gym;FlexibleHours;CommuterSupport
Masters,Consulting,Data Engineer,Germany,13,1,297847,4,38,Female,Remote,22493,None
PhD,Finance,Software Engineer,India,4,0,36352,1,30,Male,Onsite,555,Gym
Diploma,Healthcare,Senior Software Engineer,Sweden,18,3,201078,14,42,Female,Remote,4959,Retirement;Bonus
Diploma,Retail,Software Architect,USA,9,5,245867,4,36,Female,Remote,426,CommuterSupport
Bachelors,Consulting,Data Scientist,Sweden,1,0,149623,0,25,Male,Remote,388,FlexibleHours;Gym
Masters,Finance,Fullstack Developer,Australia,5,1,230243,2,32,Female,Remote,6045,FlexibleHours
Bachelors,Finance,Fullstack Developer,UK,6,4,131493,4,34,Male,Onsite,19,Retirement;CommuterSupport
Masters,Healthcare,Software Architect,India,13,1,115193,9,36,Male,Onsite,132019,CommuterSupport
Bachelors,Finance,Software Engineer,India,3,5,49215,3,29,Male,Remote,21,Gym;StockOptions;Bonus
PhD,Tech,Fullstack Developer,Sri Lanka,19,3,48094,8,42,Male,Onsite,3649,None
Diploma,Tech,Lead Engineer,India,0,4,63953,1,21,Non-binary,Hybrid,1537,Bonus;HealthInsurance
Bachelors,Retail,Software Engineer,USA,1,0,123628,3,25,Female,Remote,46995,Retirement;CommuterSupport
Bachelors,Healthcare,Software Engineer,USA,6,3,144543,2,31,Male,Hybrid,271,Bonus;StockOptions
Bachelors,Tech,Software Engineer,India,12,0,42506,4,37,Female,Hybrid,20,Retirement;StockOptions
Masters,Healthcare,Data Engineer,Sweden,19,4,221661,7,43,Non-binary,Remote,19,CommuterSupport;Bonus;FlexibleHours
Bachelors,Retail,Lead Engineer,India,20,5,113481,8,47,Male,Remote,156285,Gym
Diploma,Finance,Software Engineer,Australia,19,4,225271,7,45,Male,Hybrid,176107,FlexibleHours
Masters,Finance,Lead Engineer,Sweden,10,4,296531,5,35,Male,Remote,181,StockOptions;CommuterSupport
Masters,Finance,Senior Software Engineer,Australia,15,4,301875,9,37,Female,Onsite,4558,None
Masters,Tech,Software Engineer,India,19,3,56373,6,46,Male,Onsite,1152,FlexibleHours
Bachelors,Healthcare,Software Architect,USA,4,3,333703,1,29,Female,Remote,13014,Bonus
Diploma,Tech,Software Engineer,UK,20,3,170618,15,47,Female,Hybrid,31279,Bonus
Masters,Consulting,Lead Engineer,Sri Lanka,3,5,55428,5,29,Female,Onsite,1745,Retirement;StockOptions
Diploma,Healthcare,Data Engineer,India,3,5,41948,0,26,Male,Remote,349,FlexibleHours
Bachelors,Retail,Senior Software Engineer,Sri Lanka,5,0,36943,7,29,Male,Onsite,31116,StockOptions
Masters,Tech,Software Engineer,USA,7,2,226553,3,30,Male,Hybrid,7387,Gym;Bonus
Bachelors,Finance,Senior Software Engineer,India,16,3,96946,7,41,Male,Onsite,82945,FlexibleHours
Masters,Finance,Software Engineer,UK,0,3,94395,0,22,Female,Remote,34,Bonus
Masters,Finance,Senior Software Engineer,UK,5,4,260793,3,33,Male,Hybrid,24727,HealthInsurance
Masters,Tech,Software Engineer,Sri Lanka,3,2,34186,1,29,Male,Hybrid,123600,Bonus
Masters,Tech,Software Engineer,Germany,19,0,162283,2,44,Male,Onsite,1418,Bonus
Bachelors,Finance,Software Engineer,Sri Lanka,20,3,37277,10,42,Male,Hybrid,1513,HealthInsurance
Diploma,Finance,Data Engineer,India,3,4,48915,2,24,Male,Remote,207,Gym
Diploma,Finance,Data Engineer,Sweden,4,0,162060,1,28,Male,Remote,538,Bonus
Bachelors,Consulting,Software Architect,UK,9,3,260852,3,34,Male,Onsite,662,None
Diploma,Tech,Software Engineer,Sweden,9,3,126809,6,35,Female,Onsite,222,StockOptions
Bachelors,Finance,Senior Software Engineer,Germany,19,0,255440,5,45,Female,Hybrid,1117,StockOptions;Bonus
Masters,Retail,Data Engineer,Australia,20,0,315856,4,47,Female,Onsite,148215,Retirement
Bachelors,Finance,Data Scientist,Sri Lanka,0,3,28721,1,27,Male,Remote,360,CommuterSupport
Diploma,Tech,Senior Software Engineer,India,15,2,59077,7,39,Female,Hybrid,1486,Bonus
Bachelors,Retail,Software Engineer,India,13,4,47063,6,35,Female,Onsite,521,Bonus;FlexibleHours
Bachelors,Tech,Senior Software Engineer,UK,9,5,146218,3,32,Male,Onsite,41,Gym
Bachelors,Tech,Senior Software Engineer,USA,3,5,202622,0,30,Female,Onsite,972,Gym
Bachelors,Tech,Software Engineer,India,18,0,39969,8,45,Male,Remote,276,FlexibleHours
Masters,Healthcare,Senior Software Engineer,Germany,11,2,277114,5,39,Male,Onsite,28172,FlexibleHours
Bachelors,Retail,Data Engineer,USA,17,3,291112,7,41,Male,Hybrid,1690,FlexibleHours
Masters,Consulting,Software Engineer,Sri Lanka,14,4,29354,8,42,Female,Hybrid,100,CommuterSupport
Diploma,Consulting,Fullstack Developer,USA,18,4,256285,6,40,Female,Hybrid,10462,Retirement;CommuterSupport
Masters,Healthcare,Fullstack Developer,Sweden,7,2,133558,7,32,Female,Remote,135,FlexibleHours
PhD,Tech,Lead Engineer,India,17,1,78097,7,43,Male,Remote,41,HealthInsurance
Bachelors,Consulting,Fullstack Developer,USA,16,1,258331,8,43,Male,Onsite,4350,CommuterSupport;FlexibleHours
Bachelors,Retail,Senior Software Engineer,USA,18,0,314838,7,40,Female,Remote,66121,Retirement
Bachelors,Finance,Software Engineer,Australia,20,4,199971,4,42,Male,Onsite,3810,Gym
Bachelors,Retail,Fullstack Developer,Germany,15,5,188370,5,38,Male,Onsite,3479,Bonus
Diploma,Tech,Fullstack Developer,USA,18,5,171498,7,44,Male,Onsite,14,StockOptions
Bachelors,Retail,Fullstack Developer,Sri Lanka,0,3,46031,0,27,Female,Hybrid,95093,StockOptions;Retirement
Diploma,Tech,Software Engineer,USA,11,2,122783,2,38,Female,Remote,278,FlexibleHours
Bachelors,Retail,Senior Software Engineer,India,17,0,60661,2,45,Male,Onsite,10631,None
Masters,Healthcare,Senior Software Engineer,India,3,5,58415,2,27,Female,Remote,2039,None
Bachelors,Retail,Software Engineer,Germany,6,2,78553,3,30,Male,Onsite,59,CommuterSupport
Bachelors,Consulting,Fullstack Developer,India,19,4,64707,7,44,Female,Onsite,16710,FlexibleHours
Masters,Finance,Software Engineer,UK,7,0,158191,2,29,Female,Onsite,627,StockOptions
Bachelors,Healthcare,Software Engineer,India,16,1,44581,6,40,Female,Remote,142,StockOptions;FlexibleHours
Masters,Retail,Software Engineer,Sweden,11,1,153591,6,37,Male,Hybrid,498,StockOptions
Masters,Tech,Data Engineer,USA,12,3,328021,10,33,Male,Hybrid,413,Gym;HealthInsurance;CommuterSupport
Bachelors,Healthcare,Data Scientist,Australia,5,4,199541,1,29,Female,Onsite,850,FlexibleHours;StockOptions
Diploma,Consulting,Senior Software Engineer,USA,13,4,314481,8,38,Female,Hybrid,91360,Bonus
Bachelors,Finance,Software Architect,USA,7,3,273965,4,34,Male,Remote,15,None
Masters,Finance,Fullstack Developer,Sweden,0,3,188673,0,27,Male,Hybrid,9637,Bonus
Bachelors,Retail,Fullstack Developer,Germany,19,5,188125,7,48,Male,Onsite,365,FlexibleHours;HealthInsurance
Masters,Consulting,Software Engineer,Sri Lanka,16,0,28151,5,42,Male,Remote,13424,None
Bachelors,Consulting,Senior Software Engineer,USA,18,1,395932,17,41,Male,Onsite,66078,HealthInsurance
Bachelors,Finance,Data Engineer,India,6,4,47889,4,33,Male,Remote,20,None
Bachelors,Finance,Senior Software Engineer,Germany,16,3,201977,5,42,Male,Hybrid,127,FlexibleHours
Bachelors,Consulting,Fullstack Developer,India,6,0,45004,5,29,Female,Remote,125,Bonus
Bachelors,Finance,Software Engineer,USA,6,4,123476,2,32,Male,Hybrid,24,Bonus
Masters,Tech,Senior Software Engineer,India,0,2,37371,1,27,Female,Remote,95,CommuterSupport
Masters,Finance,Fullstack Developer,USA,19,4,338300,9,48,Female,Remote,675,None
Bachelors,Tech,Software Engineer,UK,11,2,154016,3,39,Male,Remote,1901,CommuterSupport;FlexibleHours
Bachelors,Finance,Fullstack Developer,Sri Lanka,17,1,40028,9,41,Female,Onsite,73397,Gym
Bachelors,Healthcare,Fullstack Developer,USA,0,0,178810,1,25,Female,Hybrid,188088,HealthInsurance
Bachelors,Healthcare,Senior Software Engineer,India,14,1,63753,4,41,Male,Remote,1391,Bonus
Bachelors,Healthcare,Senior Software Engineer,India,10,1,68971,6,35,Female,Remote,9175,Bonus
Bachelors,Tech,Software Architect,USA,12,5,489606,5,38,Male,Onsite,989,None
Diploma,Tech,Fullstack Developer,Sri Lanka,3,4,32079,0,28,Male,Remote,82007,None
Masters,Retail,Data Engineer,India,7,4,51507,2,34,Male,Remote,27,Bonus
Bachelors,Retail,Fullstack Developer,UK,13,1,180368,7,36,Male,Hybrid,915,CommuterSupport
Bachelors,Finance,Senior Software Engineer,India,2,0,48063,2,27,Female,Remote,1183,CommuterSupport
Masters,Tech,Software Engineer,Australia,9,5,174108,3,36,Female,Onsite,1433,CommuterSupport
Bachelors,Healthcare,Software Engineer,India,18,5,61713,7,46,Male,Onsite,3405,HealthInsurance;Bonus
Masters,Healthcare,Lead Engineer,India,20,4,93068,7,45,Male,Hybrid,10357,CommuterSupport
Diploma,Healthcare,Data Scientist,UK,2,2,118884,4,30,Female,Onsite,99,FlexibleHours
Masters,Finance,Data Scientist,India,3,1,59637,3,29,Male,Remote,715,None
Bachelors,Tech,Senior Software Engineer,Australia,7,4,199229,3,30,Male,Remote,894,None
Masters,Finance,Software Engineer,Sri Lanka,5,0,22900,1,29,Female,Onsite,55,HealthInsurance;Bonus
Diploma,Consulting,Software Architect,USA,7,4,237947,3,32,Female,Remote,91,Bonus
Masters,Consulting,Data Scientist,Germany,1,4,128317,3,27,Male,Onsite,18,HealthInsurance;Retirement
Masters,Retail,Software Engineer,Germany,11,3,171311,6,37,Female,Remote,9626,StockOptions
Bachelors,Tech,Software Architect,Australia,10,0,447405,3,34,Female,Remote,99787,Bonus
Bachelors,Healthcare,Senior Software Engineer,India,19,4,81139,6,44,Male,Onsite,129604,FlexibleHours
Masters,Tech,Software Engineer,India,18,3,69578,3,44,Female,Remote,311,StockOptions
Diploma,Retail,Data Scientist,India,12,1,58576,3,37,Female,Hybrid,620,HealthInsurance
Masters,Healthcare,Software Engineer,India,2,5,30819,1,30,Male,Onsite,12,Gym;FlexibleHours
Masters,Finance,Software Engineer,India,16,4,77919,7,44,Male,Remote,89152,FlexibleHours
Bachelors,Healthcare,Data Scientist,India,13,0,66496,5,41,Male,Onsite,965,Bonus
Bachelors,Consulting,Software Engineer,India,20,2,49559,8,49,Male,Hybrid,15,Retirement;StockOptions
Bachelors,Finance,Lead Engineer,Australia,13,1,263134,8,39,Female,Onsite,99,StockOptions
Bachelors,Healthcare,Data Scientist,UK,0,3,197220,1,25,Male,Remote,62551,Retirement
Masters,Finance,Data Scientist,Australia,17,0,498337,8,42,Male,Onsite,123074,StockOptions
Bachelors,Consulting,Software Engineer,Sweden,18,4,211592,0,42,Non-binary,Hybrid,12580,StockOptions;CommuterSupport
Masters,Consulting,Lead Engineer,USA,3,5,418130,0,26,Male,Hybrid,128172,Gym;StockOptions
Masters,Tech,Software Engineer,Sri Lanka,5,3,42653,3,30,Female,Onsite,18577,StockOptions
Bachelors,Consulting,Software Engineer,India,19,0,32321,9,44,Male,Remote,77,FlexibleHours
Bachelors,Consulting,Data Scientist,Sri Lanka,12,1,37842,4,41,Male,Remote,3931,FlexibleHours
Masters,Consulting,Senior Software Engineer,India,18,2,75849,7,45,Male,Hybrid,3064,CommuterSupport
Diploma,Retail,Software Engineer,Australia,10,1,162185,4,35,Male,Onsite,141758,None
Masters,Consulting,Data Engineer,India,3,2,84730,2,29,Female,Remote,104992,Bonus
Bachelors,Tech,Software Engineer,Australia,17,2,118073,6,44,Male,Remote,11,HealthInsurance;FlexibleHours
Bachelors,Finance,Data Scientist,Australia,4,4,204769,1,30,Male,Remote,316,FlexibleHours
Bachelors,Retail,Data Engineer,Sweden,8,0,217424,3,31,Female,Remote,31060,None
Bachelors,Finance,Senior Software Engineer,UK,19,4,237215,7,48,Male,Onsite,182,CommuterSupport;HealthInsurance;Retirement
Masters,Finance,Senior Software Engineer,Sweden,16,0,347589,5,39,Male,Hybrid,41031,CommuterSupport
